Index,x,y,f090w,e_f090w,f187n,e_f187n,f200w,e_f200w,f335m,e_f335m,f444w,e_f444w,f470n,e_f470n,f090w-f444w,e_f090w-f444w,f090w-f187n,e_f090w-f187n,δ_f090w-f187n,e_δ_f090w-f187n,f187n-f200w,e_f187n-f200w,δ_f187n-f200w,e_δ_f187n-f200w,f200w-f335m,e_f200w-f335m,δ_f200w-f335m,e_δ_f200w-f335m,f335m-f444w,e_f335m-f444w,δ_f335m-f444w,e_δ_f335m-f444w,f444w-f470n,e_f444w-f470n,δ_f444w-f470n,e_δ_f444w-f470n,(f090w-f200w)-(f200w-f444w),e_δ_(f090w-f200w)-(f200w-f444w),δ_(f090w-f200w)-(f200w-f444w),RA,DEC
3551.0,11689.18,5015.25,13.552034726688099,0.0444,7.190090909090909,0.1899,14.883521276595747,0.036,10.874389473684213,0.0258,12.985625,0.0073,5.837285714285715,0.0146,0.5664097266880983,0.04499611094305818,6.36194381759719,0.19502146035757195,3.3176353039860156,0.19502146035757195,-7.693430367504838,0.19328220300896823,-1.784707448945933,0.19328220300896823,4.009131802911535,0.04429040528150538,-0.6433992372770021,0.04429040528150538,-2.111235526315788,0.026812870044066524,-0.8895286177630797,0.026812870044066524,7.148339285714286,0.016323296235748463,-0.24231684027114042,0.016323296235748463,-3.229382826503395,0.06794593438904199,3.0658557100801627,159.24332247192132,-58.58317845352025
3552.0,11694.36,1511.547,12.2620347266881,0.0845,8.718090909090911,0.0804,15.712521276595748,0.0479,11.126389473684211,0.0151,12.357625,0.0104,4.979285714285714,0.0157,-0.09559027331190073,0.0851375945161713,3.5439438175971887,0.11663794408338996,1.0039389956565166,0.11663794408338996,-6.994430367504837,0.09358723203514463,-1.0439220999456973,0.09358723203514463,4.586131802911536,0.0502236995849569,0.039005046621010564,0.0502236995849569,-1.231235526315789,0.018334939323597445,0.0009780576681714948,0.018334939323597445,7.378339285714286,0.01883215335536539,-0.02362896673483572,0.01883215335536539,-6.805382826503395,0.10879903492219037,-0.07996620857836323,159.18634947911363,-58.576120801710275
3553.0,11694.76,1580.266,14.1600347266881,0.0827,9.39709090909091,0.0835,16.574521276595746,0.0311,11.863389473684213,0.0178,13.033624999999999,0.0096,5.648285714285715,0.0155,1.1264097266881006,0.08325533015969608,4.76294381759719,0.11752250848241795,1.29203399381157,0.11752250848241795,-7.1774303675048365,0.08910364751232129,-1.3040545719672778,0.08910364751232129,4.711131802911533,0.035833643409511125,-0.030562981964142644,0.035833643409511125,-1.1702355263157855,0.020223748416156685,0.04258356011985165,0.020223748416156685,7.385339285714284,0.018232114523554308,0.004252330151319761,0.018232114523554308,-5.955382826503394,0.09415874892966664,-0.024041156311417566,159.18746861271924,-58.576255214370185
3554.0,11695.04,3673.358,12.5990347266881,0.0616,9.44709090909091,0.087,16.494521276595744,0.0406,11.94238947368421,0.0143,13.230625000000002,0.0067,5.975285714285713,0.0116,-0.6315902733119021,0.0619632955869844,3.1519438175971892,0.1066,1.020257392537772,0.1066,-7.047430367504834,0.09600708307203172,-1.0630898536252635,0.09600708307203172,4.552131802911534,0.04304474416232486,0.09034748796441239,0.04304474416232486,-1.2882355263157912,0.015791770008456937,-0.04751502687691955,0.015791770008456937,7.255339285714289,0.01339589489358587,-0.1557880298534755,0.01339589489358587,-7.159382826503387,0.08447585453844193,-0.08566492217498567,159.2215144052216,-58.58044553378124
3555.0,11697.13,3961.081,15.7770347266881,0.1022,9.248090909090912,0.1195,16.527521276595746,0.0309,11.49738947368421,0.0173,12.599625000000001,0.0088,5.091285714285712,0.0159,3.177409726688099,0.10257816531796618,6.528943817597188,0.15724213811825377,1.4956066952976688,0.15724213811825377,-7.279430367504833,0.12343038523799559,-1.5355134100329542,0.12343038523799559,5.030131802911535,0.035413274347340436,-0.03812519688078542,0.035413274347340436,-1.1022355263157912,0.019409533739891845,0.07803191161607259,0.019409533739891845,7.508339285714289,0.01817278184538625,0.1622994168235916,0.01817278184538625,-4.678382826503389,0.11149843048222698,-0.07981342947057257,159.226202956428,-58.58100344726627
3556.0,11698.53,4942.871,17.3490347266881,0.0525,10.64609090909091,0.2018,16.118521276595747,0.2586,14.008389473684211,0.0202,,,8.557285714285713,0.0219,,,6.702943817597189,0.20851736138748736,,0.20851736138748736,-5.4724303675048365,0.32802012133404257,,0.32802012133404257,2.1101318029115355,0.25938774065094133,,0.25938774065094133,,,,,,,,,,,,159.24218073416156,-58.58295452517951
3557.0,11699.22,5368.502,9.577034726688101,0.5248,7.123090909090912,0.1821,15.159521276595747,0.0413,10.958389473684212,0.0308,12.490625,0.0122,5.077285714285713,0.0241,-2.9135902733118986,0.5249417872488339,2.453943817597189,0.5554956795511555,2.060657731498628,0.5554956795511555,-8.036430367504835,0.1867246636092833,-1.9080503273132798,0.1867246636092833,4.201131802911535,0.05152019021704016,0.10268974756450255,0.05152019021704016,-1.5322355263157874,0.03312823569102345,-0.25529715174985057,0.03312823569102345,7.413339285714287,0.027012034355079588,-0.03678239932501004,0.027012034355079588,-8.251382826503393,0.528181086370953,0.3052148083706925,159.24910837983475,-58.58379904678415
3558.0,11699.39,5613.008,15.4970347266881,0.0828,9.532090909090911,0.1195,16.922521276595745,0.0181,11.50938947368421,0.0377,13.142625,0.0131,5.944285714285714,0.0174,2.3544097266880986,0.08382988727178392,5.964943817597188,0.14538256429159585,1.5585582636433246,0.14538256429159585,-7.390430367504834,0.12086298027104908,-1.5945657631640833,0.12086298027104908,5.4131318029115345,0.04181985174531349,0.4759136636147767,0.04181985174531349,-1.63323552631579,0.03991115132390946,-0.4399061640940163,0.03991115132390946,7.198339285714287,0.02178003673091485,-0.16176384613656491,0.02178003673091485,-5.20538282650339,0.087650841410679,-0.07201499904151909,159.25308728671118,-58.58428593810322
3559.0,11710.95,1656.686,11.8610347266881,0.1091,8.887090909090912,0.065,15.626521276595746,0.0439,11.03838947368421,0.0147,12.319625,0.0088,4.965285714285715,0.0182,-0.4585902733119003,0.10945432837489799,2.9739438175971884,0.126995314874211,0.710468059216022,0.126995314874211,-6.739430367504834,0.07843602488652775,-0.7660095898443586,0.07843602488652775,4.588131802911535,0.0462957881453594,0.09880225969499357,0.0462957881453594,-1.2812355263157897,0.017132717239247253,-0.043260729066656234,0.017132717239247253,7.3543392857142855,0.020215835377248203,-0.053831839705111406,0.020215835377248203,-7.072382826503391,0.12583588518383776,-0.11108306125667511,159.18877372641037,-58.57627117308345
3560.0,11711.7,3273.508,10.1550347266881,0.3368,8.094090909090909,0.0924,15.110521276595748,0.0438,10.77638947368421,0.0139,12.064625000000001,0.0091,4.688285714285714,0.0189,-1.9095902733119008,0.3369229140322753,2.0609438175971917,0.3492448997480135,0.9028225254001649,0.3492448997480135,-7.016430367504839,0.10225556219590208,-0.9514226693015537,0.10225556219590208,4.334131802911537,0.0459526930658041,0.0758318910182787,0.0459526930658041,-1.2882355263157912,0.016613849644197456,-0.02723174711688925,0.016613849644197456,7.3763392857142875,0.020976653689280377,-0.056626243781880525,0.020976653689280377,-8.001382826503393,0.3425695987679,-0.09720028780277978,159.21507407710038,-58.57950401010222
3561.0,11715.99,760.209,12.4680347266881,0.0916,8.062090909090909,0.1093,15.332521276595745,0.0418,10.627389473684213,0.0152,11.810625,0.0109,4.367285714285712,0.019,0.6574097266880994,0.09224624653610575,4.405943817597191,0.14260802922696883,1.292312591082668,0.14260802922696883,-7.2704303675048365,0.11702021192939277,-1.3674513564369004,0.11702021192939277,4.7051318029115325,0.04447785966073457,0.03811165421133644,0.04447785966073457,-1.1832355263157872,0.01870427758562196,0.03702711114289725,0.01870427758562196,7.443339285714288,0.021904565734111234,0.054238149922511525,0.021904565734111234,-6.386382826503391,0.10956208285716368,-0.1502775307084656,159.17421410550423,-58.5744300938819
3562.0,11718.1,1271.708,16.680034726688103,0.1143,13.64909090909091,0.1469,,,,,,,9.480285714285714,0.0318,,,3.0309438175971923,0.18612925616355963,,0.18612925616355963,,,,,,,,,,,,,,,,,,,,159.1825403188087,-58.575438479008724
3563.0,11720.93,8265.985,12.923034726688101,0.0618,,,15.466521276595746,0.0411,10.618389473684212,0.02,11.984625,0.0138,4.518285714285712,0.0236,0.9384097266881017,0.06332203407977352,,,,,,,,,4.848131802911533,0.045707876782891586,0.13637056089511113,0.045707876782891586,-1.366235526315787,0.024298971171636055,-0.15043267102656177,0.024298971171636055,7.466339285714287,0.02733861737542702,0.08203982293806789,0.02733861737542702,-6.025382826503391,0.08595405749585065,0.02812422026290129,159.29634220781156,-58.58939391415406
3564.0,11722.04,5412.362,10.066034726688102,0.3484,8.10309090909091,0.181,15.991521276595748,0.0449,12.14038947368421,0.0219,13.925625000000002,0.0134,6.953285714285714,0.0145,-3.8595902733119,0.348657597077706,1.9629438175971927,0.3926112071757504,2.2903092304718897,0.3926112071757504,-7.888430367504839,0.18648595121348954,-1.7003389373522237,0.18648595121348954,3.851131802911537,0.04995618079877605,-0.09668721230329247,0.04995618079877605,-1.785235526315791,0.025674306222369478,-0.4932830808163733,0.025674306222369478,6.972339285714288,0.019743606560099398,-0.49394746221723906,0.019743606560099398,-7.991382826503392,0.3543926353636599,1.1799405862393275,159.24990944326635,-58.583693118528736
3565.0,11725.33,4935.312,15.584034726688099,0.0879,9.95009090909091,0.1183,17.230521276595745,0.0264,12.680389473684214,0.042,14.359625,0.0452,7.3712857142857136,0.0398,1.2244097266880996,0.09884052812485372,5.6339438175971885,0.14738147780504848,2.0883787645310417,0.14738147780504848,-7.2804303675048345,0.12120994183646819,-1.413240318496011,0.12120994183646819,4.550131802911531,0.04960806386062653,-0.20716663728439322,0.04960806386062653,-1.6792355263157859,0.06170121554718351,-0.46797180875063615,0.06170121554718351,6.988339285714286,0.06022524387663366,-0.3910730650247478,0.06022524387663366,-4.5173828265033915,0.1056568502275172,1.3502768920700596,159.24216049478662,-58.58271213604154
3566.0,11730.9,546.312,12.790034726688098,0.082,9.38809090909091,0.1143,16.377521276595747,0.0422,11.824389473684212,0.0232,13.036624999999999,0.0115,5.749285714285714,0.0117,-0.24659027331190053,0.08280247580839598,3.4019438175971892,0.14067156784510507,0.9769689917928406,0.14067156784510507,-6.989430367504838,0.12184141332075889,-1.029391000702443,0.12184141332075889,4.553131802911535,0.048156827138008174,0.03004741349200568,0.048156827138008174,-1.2122355263157871,0.025893821656912678,0.02237459541759801,0.025893821656912678,7.287339285714285,0.016405486887014355,-0.11720922518803611,0.016405486887014355,-6.928382826503396,0.10206826147240876,-0.10484401781920649,159.1707932192328,-58.57387435401909
3567.0,11745.68,1626.59,13.630034726688102,0.1013,8.11809090909091,0.107,15.121521276595747,0.0389,10.444389473684213,0.045,11.674625,0.0206,4.265285714285712,0.0342,1.9554097266881012,0.10337335246571043,5.511943817597192,0.14734547838328801,1.4095116971426176,0.14734547838328801,-7.003430367504837,0.11385170178789598,-1.1823809380113781,0.11385170178789598,4.677131802911534,0.059482854672586113,-0.19655716829563818,0.059482854672586113,-1.2302355263157878,0.049491009284515504,-0.030573590835600628,0.049491009284515504,7.409339285714289,0.03992492955535426,0.04241811993743383,0.03992492955535426,-4.938382826503391,0.11710025619100925,0.45426151826247896,159.18841783372287,-58.575916346790564
3568.0,11755.01,7134.18,15.8200347266881,0.0903,9.13309090909091,0.1933,17.006521276595745,0.0156,11.575389473684213,0.0405,13.242625000000002,0.0071,5.887285714285712,0.0161,2.5774097266880975,0.09057869506677606,6.686943817597189,0.2133517752445477,2.1106795276274317,0.2133517752445477,-7.8734303675048345,0.19392846619307852,-2.0916414925100844,0.19392846619307852,5.431131802911532,0.04340057603304362,0.4584073867125742,0.04340057603304362,-1.667235526315789,0.041117636118823755,-0.4774454218299202,0.041117636118823755,7.35533928571429,0.017596022277776305,-0.0009532657719022453,0.017596022277776305,-4.950382826503388,0.09322671290998091,0.038076070234694726,159.2780529057826,-58.58684954009889
3569.0,11756.03,3887.493,12.148034726688099,0.0872,8.93209090909091,0.0601,16.377521276595747,0.0456,11.88738947368421,0.0177,13.108625000000002,0.0099,5.817285714285715,0.0123,-0.9605902733119027,0.08776018459415408,3.2159438175971893,0.10590491017889586,1.334885662265258,0.10590491017889586,-7.445430367504837,0.07544116913197993,-1.4403234188502259,0.07544116913197993,4.490131802911536,0.04891472171033993,0.08073118796810874,0.04891472171033993,-1.221235526315791,0.020280532537386688,0.024706568616859936,0.020280532537386688,7.291339285714287,0.015789236840328923,-0.12540991747667363,0.015789236840328923,-7.498382826503393,0.1089062440817789,-0.21087551316993824,159.2252318814469,-58.58035675346398
3570.0,11769.85,1875.903,14.2150347266881,0.0834,11.21409090909091,0.0988,18.075521276595747,0.0231,13.15738947368421,0.0374,14.337625000000001,0.0356,7.287285714285714,0.0099,-0.12259027331190175,0.09068031759979671,3.0009438175971894,0.12929423807734047,0.48150727311135766,0.12929423807734047,-6.861430367504838,0.10146452582060392,-0.9092178636571697,0.10146452582060392,4.918131802911537,0.04395873064591379,0.37530401288271253,0.04395873064591379,-1.1802355263157907,0.05163448460089439,0.052406577663100196,0.05163448460089439,7.050339285714287,0.03695091338519252,-0.35209033745163243,0.03695091338519252,-7.598382826503395,0.09638537233418773,-0.855421181091625,159.192565457295,-58.576211246899895
3571.0,11772.84,4525.366,17.703034726688102,0.2664,11.05909090909091,0.1462,,,12.83738947368421,0.0592,14.266625,0.0317,7.317285714285715,0.0136,3.436409726688103,0.2682794252267587,6.643943817597192,0.3038805686449859,1.4133035893419894,0.3038805686449859,,,,,,,,,-1.4292355263157894,0.06715303418312533,-0.25307870611307104,0.06715303418312533,6.949339285714284,0.03449420241141981,-0.39227484185602446,0.03449420241141981,,,,159.23567325920618,-58.581489836580026
3572.0,11775.05,1546.143,11.976034726688098,0.1372,8.44709090909091,0.0929,15.722521276595746,0.0449,11.211389473684212,0.0284,12.469624999999999,0.0262,5.110285714285714,0.0275,-0.4935902733119004,0.13967920389234756,3.528943817597188,0.16569324065875468,1.2921306411019242,0.16569324065875468,-7.2754303675048355,0.1031814905881864,-1.2998003946555254,0.1031814905881864,4.5111318029115335,0.0531278646286485,0.02737499373793817,0.0531278646286485,-1.2582355263157865,0.03863935817272332,-0.01970524018433606,0.03863935817272332,7.3593392857142845,0.03798275924679512,-0.049429912856515656,0.03798275924679512,-6.999382826503394,0.15343500252549938,-0.01533950710720422,159.1872224750378,-58.57550600179527
3573.0,11778.33,2477.849,,,,,,,13.949389473684212,0.1828,14.807625,0.1907,7.766285714285713,0.2317,,,,,,,,,,,,,,,-0.8582355263157879,0.26416345318760504,,0.26416345318760504,7.041339285714287,0.30008562111504106,,0.30008562111504106,,,,159.20238818821855,-58.57734563887378
3574.0,11778.84,7938.459,12.589034726688102,0.0695,7.64709090909091,0.3538,15.503521276595748,0.0482,10.68338947368421,0.0237,12.059625000000002,0.0093,4.632285714285713,0.0209,0.5294097266880993,0.07011946947888298,4.941943817597192,0.36056163134754093,1.9258214619796852,0.36056163134754093,-7.856430367504839,0.35706817276256925,-1.9453720140320234,0.35706817276256925,4.820131802911538,0.05371154438293503,0.17349193871125923,0.05371154438293503,-1.3762355263157922,0.02545937941113255,-0.1539413866589201,0.02545937941113255,7.4273392857142895,0.022875751353780706,0.036050910968807415,0.022875751353780706,-6.358382826503393,0.09779171744069126,-0.039101104104677376,159.2912329649855,-58.588250330260784
3575.0,11778.85,5751.821,13.7180347266881,0.1076,8.45309090909091,0.1322,16.025521276595747,0.0419,11.04138947368421,0.0182,12.302625,0.0083,4.896285714285712,0.0176,1.4154097266880985,0.10791964603351885,5.264943817597189,0.17045409939335576,1.5738772462394017,0.17045409939335576,-7.572430367504836,0.13868110902354366,-1.717296212240793,0.13868110902354366,4.984131802911536,0.04568205336891064,0.19642215693839127,0.04568205336891064,-1.2612355263157902,0.020003249735980402,-0.05300319093699857,0.020003249735980402,7.406339285714289,0.019458931111445973,0.030190705601487622,0.019458931111445973,-6.030382826503393,0.12311730178979718,-0.2868379320027836,159.25565028202263,-58.58388921355169
3576.0,11779.85,3997.785,10.702034726688101,0.2179,7.4580909090909095,0.2061,15.482521276595747,0.0474,11.225389473684212,0.0221,12.601625,0.0108,5.233285714285712,0.0142,-1.8995902733118992,0.218167481536548,3.2439438175971915,0.2999293583495954,2.0782046448613345,0.2999293583495954,-8.024430367504838,0.21148042462601593,-1.9600538679269341,0.21148042462601593,4.257131802911536,0.05229885275988375,-0.002760318708279641,0.05229885275988375,-1.3762355263157886,0.024597764126033896,-0.11539045822612004,0.024597764126033896,7.368339285714288,0.017840403582878948,-0.06445536573862132,0.017840403582878948,-7.661382826503393,0.22823358648542508,0.23630155386879714,159.22711745482383,-58.58037537877326
3577.0,11783.54,3718.22,11.150034726688101,0.1389,7.7320909090909105,0.1604,15.523521276595748,0.0409,11.13138947368421,0.0122,12.465625000000001,0.0095,5.088285714285712,0.0136,-1.3155902733118996,0.13922449497125136,3.417943817597191,0.2121823979504426,1.8073204213936995,0.2121823979504426,-7.791430367504837,0.1655323835386901,-1.7639158676491942,0.1655323835386901,4.392131802911537,0.04268079193267154,0.03925463326084877,0.04268079193267154,-1.3342355263157906,0.015462535367784936,-0.08265918700535346,0.015462535367784936,7.377339285714289,0.016589454481688058,-0.04547608801233949,0.016589454481688058,-7.431382826503393,0.15076166621525514,0.08680910748900761,159.2225838633728,-58.579784806156695
